Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR950094,2014-08-15 00:00:00,2013-08-10 20:22:54,200907354,40583285508,200907354,202,26585,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000927/SRR950094,SRX333360,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468722,SAMN02315091,simple,4577,Zea mays,Etiolated_T06,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,7E93CF2DFC3DC9364034F4BD1EFA9F64,71C578A76E6A34EDEAF4DCACF11898EF
SRR950095,2014-08-15 00:00:00,2013-08-10 18:14:17,134498989,27168795778,134498989,202,16263,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000927/SRR950095,SRX333361,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468722,SAMN02315091,simple,4577,Zea mays,Etiolated_T06,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,4AF169E37934A28AC273CC0B7E56749F,7397108E066331A04BED1CCDCC3CB8B7
SRR950096,2014-08-15 00:00:00,2013-08-10 19:32:36,166258782,33584273964,166258782,202,21237,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000927/SRR950096,SRX333362,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468723,SAMN02315092,simple,4577,Zea mays,Etiolated_T12,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,6B54C428EE8D7FC9F9EA81B40E483490,C83774B44CDCD6C384A32AE1A866F46D
SRR950097,2014-08-15 00:00:00,2013-08-10 19:42:39,173422973,35031440546,173422973,202,22137,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000927/SRR950097,SRX333363,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468723,SAMN02315092,simple,4577,Zea mays,Etiolated_T12,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,12D91EDB3A0043C0A683387398DEC9F0,5D943D9D09DDC1CDB46705E8618CA27F
SRR950098,2014-08-15 00:00:00,2013-08-10 21:18:40,192601486,38905500172,192601486,202,25463,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000927/SRR950098,SRX333364,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468724,SAMN02315093,simple,4577,Zea mays,Etiolated_T18,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,B0D68A9AE2DDA00D0AB056B4B4113786,54D1FBFA0BFDE824660462F068D03B93
SRR950099,2014-08-15 00:00:00,2013-08-10 22:46:10,160738650,32469207300,160738650,202,20487,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000927/SRR950099,SRX333365,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468724,SAMN02315093,simple,4577,Zea mays,Etiolated_T18,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,B9EE1A9F79AA1E607C36421CBB902434,38023E804332451900CC43A42848F945
SRR950100,2014-08-15 00:00:00,2013-08-10 22:04:20,126053644,25462836088,126053644,202,15420,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000927/SRR950100,SRX333366,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468725,SAMN02315094,simple,4577,Zea mays,Etiolated_T24,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,9112DB1AD661DC7574350683DB0E8237,BC12DE5DB7242D978477C96171C629E6
SRR950101,2014-08-15 00:00:00,2013-08-10 23:23:13,143098358,28905868316,143098358,202,18111,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000927/SRR950101,SRX333367,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468725,SAMN02315094,simple,4577,Zea mays,Etiolated_T24,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,CA47B33DEC9A76D8669F8BEDF7D80F48,949436E3A4C1A6D4E42A3491161B7EDB
SRR950102,2014-08-15 00:00:00,2013-08-11 02:11:28,194458287,39280573974,194458287,202,26045,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000927/SRR950102,SRX333368,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468726,SAMN02315095,simple,4577,Zea mays,Etiolated_T30,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,EB01C366496A83F0DCC0DF8D5777EF6D,79061247E1D54F6995FC0306E031EF16
SRR950103,2014-08-15 00:00:00,2013-08-10 22:53:20,113983494,23024665788,113983494,202,14065,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000927/SRR950103,SRX333369,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468726,SAMN02315095,simple,4577,Zea mays,Etiolated_T30,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,8753F97D0551E06009523F526545C21C,5E75ECBC78E0C4FF52CAE01EB967A9A4
SRR950104,2014-08-15 00:00:00,2013-08-11 02:53:17,168390713,34014924026,168390713,202,21462,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000927/SRR950104,SRX333370,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468727,SAMN02315096,simple,4577,Zea mays,Etiolated_T36,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,D47D3DA5A6D697820B817F66AE8910B8,672049CD33C745D8FCF9FA30033CE015
SRR950105,2014-08-15 00:00:00,2013-08-11 00:52:59,108248535,21866204070,108248535,202,13677,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000927/SRR950105,SRX333371,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468727,SAMN02315096,simple,4577,Zea mays,Etiolated_T36,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,6A2FCDCA96013ED3E8BCF5C79321DB8A,5D8F7FD4D27D8360000E9580496DD7CD
SRR950110,2014-08-15 00:00:00,2013-08-11 05:23:51,198517913,40100618426,198517913,202,26404,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000927/SRR950110,SRX333378,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468734,SAMN02315097,simple,4577,Zea mays,Etiolated_T42,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,80B4BEBA85A5A4A49B8DBFD733F8F5F2,3A738B4482FB99023BB7324A706FA7C8
SRR950111,2014-08-15 00:00:00,2013-08-11 01:59:25,119556477,24150408354,119556477,202,14817,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000927/SRR950111,SRX333379,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468734,SAMN02315097,simple,4577,Zea mays,Etiolated_T42,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,43554EAC67C0467432DEFD7EB17666F2,7064762B755F9D35A9B0012E076BEA96
SRR950161,2014-08-15 00:00:00,2013-08-11 04:05:41,126211359,25494694518,126211359,202,15117,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000927/SRR950161,SRX333380,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468735,SAMN02315098,simple,4577,Zea mays,Etiolated_T48,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,09DB3480EBCEA2ADE2D2F42EFDD99A76,56423EAD9228F1AC79D579401FE64895
SRR950162,2014-08-15 00:00:00,2013-08-11 02:45:13,106082278,21428620156,106082278,202,13070,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000927/SRR950162,SRX333381,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468735,SAMN02315098,simple,4577,Zea mays,Etiolated_T48,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,550EDE22DC1A2797ED4EAD9023328248,B49E81CB42156EAEFC08828944F35C20
SRR950163,2014-08-15 00:00:00,2013-08-11 06:40:15,155762514,31464027828,155762514,202,19970,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000927/SRR950163,SRX333382,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468736,SAMN02315099,simple,4577,Zea mays,Etiolated_T54,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,90CDC37F98BF2BA10D523A71C3B92601,33EE56CEC4F369A94C101B67E994EF49
SRR950164,2014-08-15 00:00:00,2013-08-11 04:28:51,95978723,19387702046,95978723,202,11501,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000927/SRR950164,SRX333383,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468736,SAMN02315099,simple,4577,Zea mays,Etiolated_T54,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,D9D839850711CD6E35CC221CB0D34FD2,706A713A8B7C32C7E690A4E609426D66
SRR950181,2014-08-15 00:00:00,2013-08-11 08:52:34,173408650,35028547300,173408650,202,22176,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000927/SRR950181,SRX333400,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468753,SAMN02315100,simple,4577,Zea mays,Etiolated_T60,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,160363D9431DFF3E074CAAD459ACBEAB,03ED932615F047C42E4DB5ED1764D0F6
SRR950182,2014-08-15 00:00:00,2013-08-11 08:44:03,159541384,32227359568,159541384,202,20796,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000927/SRR950182,SRX333401,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468753,SAMN02315100,simple,4577,Zea mays,Etiolated_T60,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,E6AA9E0009CAE19A6FBDC38B0F57B5F0,5585E454C281C76372EF4EE3D423D6C3
SRR950183,2014-08-15 00:00:00,2013-08-11 09:53:50,168659865,34069292730,168659865,202,21461,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000927/SRR950183,SRX333402,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468754,SAMN02315101,simple,4577,Zea mays,Etiolated_T66,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,12BBD5C56749DFB0ABF32C668D754955,5B80209779808DB34D81C2C389AAD6BE
SRR950184,2014-08-15 00:00:00,2013-08-11 08:23:09,148831976,30064059152,148831976,202,18888,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000927/SRR950184,SRX333403,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468754,SAMN02315101,simple,4577,Zea mays,Etiolated_T66,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,37A1A8CF324677FF026AF27859339977,1D3C772D9C936784DC8C58688E32B642
SRR950185,2014-08-15 00:00:00,2013-08-11 12:03:50,192366142,38857960684,192366142,202,25055,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000927/SRR950185,SRX333404,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468755,SAMN02315102,simple,4577,Zea mays,Etiolated_T72,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,A0073689E60D4CC83592642E8246C58E,FB3B6CBCBFD81EE8858A8CF78AAA7CBA
SRR950186,2014-08-15 00:00:00,2013-08-11 15:34:06,206333049,41679275898,206333049,202,27731,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000927/SRR950186,SRX333405,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,SRP017122,PRJNA179196,,179196,SRS468755,SAMN02315102,simple,4577,Zea mays,Etiolated_T72,,,,,,,no,,,,,ACADEMIA SINICA,SRA097272,,public,D287412E377251BA093A7935F1394A71,A10ABADA3C83D0DCF6E784AA6689F21E
