Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5796983,2018-06-30 00:07:04,2017-07-02 13:07:03,15917314,3183462800,15917314,200,1198,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796983,SRX2977752,Oh43-rep1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331820,SAMN07310568,simple,4577,Zea mays,Oh43-rep1,,,,,,,no,,,,,,SRA583046,,public,A41CC8E72CD4FBBB083E0F67C82E9763,FA2DC1AADC59FDA1897F93EEA49D4AC4
SRR5796987,2018-06-30 00:07:04,2017-07-02 13:06:40,14327514,2865502800,14327514,200,1083,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796987,SRX2977753,Oh43-rep2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331821,SAMN07310569,simple,4577,Zea mays,Oh43-rep2,,,,,,,no,,,,,,SRA583046,,public,B404A57707F2CF1A16FF81720F213F5D,5D6E4B67E634C63B3B075E6BD43815CA
SRR5796979,2018-06-30 00:07:04,2017-07-02 13:10:00,22610111,4522022200,22610111,200,1704,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796979,SRX2977758,Oh43-rep3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331826,SAMN07310570,simple,4577,Zea mays,Oh43-rep3,,,,,,,no,,,,,,SRA583046,,public,33B049C7DB9DDDDC84B7236E1B80E099,698E668ED0C1A54EF9C7C9F62663FC13
SRR5796975,2018-06-30 00:07:04,2017-07-02 13:15:11,17869293,3573858600,17869293,200,1466,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796975,SRX2977761,Oh43-rep4,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331829,SAMN07310571,simple,4577,Zea mays,Oh43-rep4,,,,,,,no,,,,,,SRA583046,,public,907AF8617DAE17172FCEAEE99DE12440,BE79B41906F9AD8F2A28CC3F9562D75E
SRR5796978,2018-06-30 00:07:04,2017-07-02 13:09:38,22092936,4418587200,22092936,200,1686,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796978,SRX2977756,Oh43xW64A-rep1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331824,SAMN07310572,simple,4577,Zea mays,Oh43xW64A-rep1,,,,,,,no,,,,,,SRA583046,,public,E8D3539629D6ABD2214A672BC94A2427,78DF96E119987B0582B806281A21CD55
SRR5796977,2018-06-30 00:07:04,2017-07-02 13:12:08,23505493,4701098600,23505493,200,1781,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796977,SRX2977757,Oh43xW64A-rep2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331825,SAMN07310573,simple,4577,Zea mays,Oh43xW64A-rep2,,,,,,,no,,,,,,SRA583046,,public,B144DAD489361B57DDBDACD7BC048E1C,66F9DD392DF89B7B68586F5EE181A51C
SRR5796980,2018-06-30 00:07:04,2017-07-02 13:11:41,23999197,4799839400,23999197,200,1804,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796980,SRX2977760,Oh43xW64A-rep3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331828,SAMN07310574,simple,4577,Zea mays,Oh43xW64A-rep3,,,,,,,no,,,,,,SRA583046,,public,3D21560CDB64AE22AAFF8CF39B9EB2D3,3CA89A9154DE21B641E78DFE04EE92C9
SRR5796976,2018-06-30 00:07:04,2017-07-02 13:07:42,19213131,3842626200,19213131,200,1448,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796976,SRX2977759,Oh43xW64A-rep4,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331827,SAMN07310575,simple,4577,Zea mays,Oh43xW64A-rep4,,,,,,,no,,,,,,SRA583046,,public,4E24D4294566DAE47CC142DB8A1E0EB9,7E4442445CA7F10166EA5FA92F36B253
SRR5796989,2018-06-30 00:07:04,2017-07-02 13:10:07,18753839,3750767800,18753839,200,1600,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796989,SRX2977747,W64A-rep1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331815,SAMN07310576,simple,4577,Zea mays,W64A-rep1,,,,,,,no,,,,,,SRA583046,,public,CA17C4D4E4BCA28B0DA6840902E3138F,113F331CAD906D67C52289B102B5C5D7
SRR5796985,2018-06-30 00:07:04,2017-07-02 13:11:06,19875297,3975059400,19875297,200,1514,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005661/SRR5796985,SRX2977749,W64A-rep2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP110862,PRJNA392500,,392500,SRS2331817,SAMN07310577,simple,4577,Zea mays,W64A-rep2,,,,,,,no,,,,,,SRA583046,,public,ED917AAACDAB9C9B4644388C8BDCA859,57E7414405182034DF677727B4344F85
