Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6827879,2018-10-20 00:12:55,2018-03-13 22:35:19,11018667,3305600100,11018667,300,1602,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827879,SRX3784018,ZTUY,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP134994,PRJNA437324,,437324,SRS3037216,SAMN08649730,simple,4577,Zea mays,07108Vbt,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,1393B57EDC80EE89C2E71389D4ED6B7A,901BF64E1A5D93FE25B878824C35EFA5
SRR6827886,2018-10-20 00:12:55,2018-03-13 22:46:41,12168113,3650433900,12168113,300,1724,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827886,SRX3784011,ZWGH,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037208,SAMN08649603,simple,4577,Zea mays,1538,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,D40367DC7A2FB8AD0C08B84CEF132139,687A1B03F766F9F4DC1288AC57BD2BCA
SRR6827863,2018-10-20 00:12:55,2018-03-13 21:17:34,12154433,3646329900,12154433,300,1686,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827863,SRX3784034,YPNZ,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037232,SAMN08649620,simple,4577,Zea mays,4F-403 JV 15,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,09A10BF26DE292D2EBE8B8EEE13ABBDA,2957349262218D71F5A2F53F6C4E8919
SRR6827870,2018-10-20 00:12:55,2018-03-13 21:00:30,8136634,2440990200,8136634,300,1566,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006667/SRR6827870,SRX3784027,HSUA,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037224,SAMN08649793,simple,4577,Zea mays,4N506,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,2D88D1714B03C9AC77FCE4C0A0E9DFBC,F7EFE95B89D1403D79075883632A6F1E
SRR6827855,2018-10-20 00:12:55,2018-03-13 21:08:02,10330195,3099058500,10330195,300,1419,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006667/SRR6827855,SRX3784042,UWWY,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037240,SAMN08649552,simple,4577,Zea mays,904,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,65E779DEBE530473056AFC60A7F405C3,238C2497B96ED981CB4EBB3E75AEEB25
SRR6827900,2018-10-20 00:12:54,2018-03-13 23:25:08,14650262,4395078600,14650262,300,2212,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827900,SRX3783997,UXYX,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037196,SAMN08649490,simple,4577,Zea mays,911,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,C963A48F65C2EAE651C2328B88365BEF,D0C610CAFEE95B830C020F47BA1C65C6
SRR6827920,2018-10-20 00:12:54,2018-03-14 00:58:34,15762170,4728651000,15762170,300,2301,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827920,SRX3783977,UWYZ,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037175,SAMN08649506,simple,4577,Zea mays,912,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,1420BD3361831287F73F60F11E7859F6,A97B3BCB292C85B0A63EE8A2DEE81317
SRR6827919,2018-10-20 00:12:54,2018-03-14 00:14:25,15958460,4787538000,15958460,300,2398,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827919,SRX3783978,UWZG,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037176,SAMN08649505,simple,4577,Zea mays,A322,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,DD2BD8FFEF100C18087269389182BC9D,C8BD1BB981D44744A93E843DDCE342E7
SRR6827839,2018-10-20 00:12:55,2018-03-13 21:38:43,12204370,3685719740,12204370,302,1913,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827839,SRX3784058,AYOPH,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP134994,PRJNA437324,,437324,SRS3037257,SAMN08649359,simple,4577,Zea mays,A344,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,330562E9BD75F09DDFF331031A0F1C16,6E7A4336C74BF1FCB500E217F7BE00BF
SRR6827898,2018-10-20 00:12:54,2018-03-14 01:24:35,16866178,5059853400,16866178,300,2473,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827898,SRX3783999,UWWA,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037197,SAMN08649496,simple,4577,Zea mays,A508,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,B241F3F68E50F7D903D5FDE4791101F4,E59800FE2470C11C0591356C3113566A
SRR6827874,2018-10-20 00:12:55,2018-03-13 22:44:54,21820258,6546077400,21820258,300,3162,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827874,SRX3784023,ZXGU,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP134994,PRJNA437324,,437324,SRS3037221,SAMN08649737,simple,4577,Zea mays,B118,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,3A7039392ED0D59FAFE8E9515B5BBE44,3ACD026DEA27CD2766460C476CE63C4B
SRR6827851,2018-10-20 00:12:55,2018-03-13 21:06:27,10533831,3160149300,10533831,300,1430,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827851,SRX3784046,UWXC,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037244,SAMN08649556,simple,4577,Zea mays,B57,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,CB880AAADB4D40D6373C6FD4E97799A2,F07E46D5404A876682864D2D06F2199D
SRR6827897,2018-10-20 00:12:54,2018-03-13 23:20:14,15658041,4697412300,15658041,300,2262,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827897,SRX3784000,UWSH,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037198,SAMN08649497,simple,4577,Zea mays,BSSSC0_002,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,9CD36E626C7118624C7A55CCF4581E31,95108DC6353E62BF4B1728194E1B3404
SRR6827903,2018-10-20 00:12:54,2018-03-13 23:17:30,12320896,3696268800,12320896,300,1746,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827903,SRX3783994,ZWGG,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037192,SAMN08649602,simple,4577,Zea mays,BSSSC0_005,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,5A6BE923116B80DB2434411E5A9C36C4,10FD4637C5131A65DDF5FA4D150E6500
SRR6827894,2018-10-20 00:12:55,2018-03-13 22:58:28,13118615,3935584500,13118615,300,1881,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827894,SRX3784003,ZWGZ,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037202,SAMN08649595,simple,4577,Zea mays,BSSSC0_007,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,E0E3933E2C8403550CF5BEC11B9AD2FB,E324341E776B71F3DA15CC3894CD8BF0
SRR6827888,2018-10-20 00:12:55,2018-03-13 22:55:44,14210710,4263213000,14210710,300,2003,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827888,SRX3784009,ZWGU,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037207,SAMN08649593,simple,4577,Zea mays,BSSSC0_008,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,F83AA5FA0560286051770FA9BD17AB93,4DD8A1C01214A92D9C7A34639C50ED7A
SRR6827853,2018-10-20 00:12:55,2018-03-13 21:18:04,10317776,3095332800,10317776,300,1378,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006667/SRR6827853,SRX3784044,UWXA,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037241,SAMN08649554,simple,4577,Zea mays,BSSSC0_021,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,8B76B2FE5439FAFE1F5AC347AA9EA02C,CCEFF134A656F7CBC4937109E311B355
SRR6827862,2018-10-20 00:12:55,2018-03-13 21:53:53,15024609,4507382700,15024609,300,2134,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006667/SRR6827862,SRX3784035,YPOH,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP134994,PRJNA437324,,437324,SRS3037233,SAMN08649623,simple,4577,Zea mays,BSSSC0_026,,,,,,,no,,,,,MICHIGAN STATE UNIVERSITY,SRA665902,,public,66467F75593A9FA32B5D2B54559C84FA,A603D382F99068183FC5BF25A7D861BE
