Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR957415,2016-08-19 10:32:03,2013-08-27 02:39:50,33974745,3397474500,0,100,2141,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000934/SRR957415,SRX339756,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473579,SAMN02334471,simple,4577,Zea mays,GSM1215320,,,,,,,no,,,,,GEO,SRA099010,,public,4DD47284C075D30BC831EF2C92F3FD60,5272C532298D7E48B5A2AC43A500D72D
SRR957416,2016-08-19 10:32:03,2013-08-27 02:37:30,33146885,3314688500,0,100,2090,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000934/SRR957416,SRX339757,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473580,SAMN02334440,simple,4577,Zea mays,GSM1215321,,,,,,,no,,,,,GEO,SRA099010,,public,C73002A8EF57F437BD32CCAB3F75BD6A,FAAF8567068C6153007C003C5E6C5070
SRR957417,2016-08-19 10:32:03,2013-08-27 02:40:20,34620400,3462040000,0,100,2186,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000934/SRR957417,SRX339758,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473581,SAMN02334441,simple,4577,Zea mays,GSM1215322,,,,,,,no,,,,,GEO,SRA099010,,public,74798D5166C3C0CFA4038295C7F940C4,EF272002F32E81D140E15CC1A6EAF520
SRR957418,2016-08-19 10:32:03,2013-08-27 02:35:36,21908704,2190870400,0,100,1463,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000934/SRR957418,SRX339759,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473582,SAMN02334475,simple,4577,Zea mays,GSM1215323,,,,,,,no,,,,,GEO,SRA099010,,public,F898D19342D59953C2BDF8B2775E1367,7715DC0177B7A5C7F344107ED5716542
SRR957419,2016-08-19 10:32:03,2013-08-27 02:35:34,21154911,2115491100,0,100,1410,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000934/SRR957419,SRX339760,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473583,SAMN02334442,simple,4577,Zea mays,GSM1215324,,,,,,,no,,,,,GEO,SRA099010,,public,2172BE8FAE3BC506CC009BF303A2887A,770230C46F6B15425AF2FFDFB662B8AB
SRR957420,2016-08-19 10:32:03,2013-08-27 02:33:28,15145587,1514558700,0,100,1004,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000934/SRR957420,SRX339761,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473584,SAMN02334467,simple,4577,Zea mays,GSM1215325,,,,,,,no,,,,,GEO,SRA099010,,public,44A133B25EE5C929810F68078A28A09A,C98BA98AE0B270E0CA41DC8F9B8142D2
SRR957421,2016-08-19 10:32:03,2013-08-27 02:35:02,20475682,2047568200,0,100,1357,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000934/SRR957421,SRX339762,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473585,SAMN02334473,simple,4577,Zea mays,GSM1215326,,,,,,,no,,,,,GEO,SRA099010,,public,3AB6BE9577C7012788C4913C43569C50,A6A47B4747638F265A66838AF053FB34
SRR957422,2016-08-19 10:32:03,2013-08-27 02:35:15,22450336,2245033600,0,100,1492,,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000934/SRR957422,SRX339763,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473586,SAMN02334445,simple,4577,Zea mays,GSM1215327,,,,,,,no,,,,,GEO,SRA099010,,public,61DA8B36556A61A7641587A87266AF57,02CF7B448CF83C5EEC9323B987EF3CF9
SRR957423,2016-08-19 10:32:03,2013-08-27 02:37:51,27178641,2717864100,0,100,1829,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000934/SRR957423,SRX339764,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473587,SAMN02334448,simple,4577,Zea mays,GSM1215328,,,,,,,no,,,,,GEO,SRA099010,,public,B13F2F61C3A2DF2F8251B0C80C18C7FE,2D4EB4B4325157C0B0701C2C1325F853
SRR957424,2016-08-19 10:32:03,2013-08-27 02:36:51,26569994,2656999400,0,100,1755,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000934/SRR957424,SRX339765,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP029238,PRJNA217053,2,217053,SRS473588,SAMN02334474,simple,4577,Zea mays,GSM1215329,,,,,,,no,,,,,GEO,SRA099010,,public,EB50D60D7ABFAE9FB36A14DDCB7C268A,DFDC5931BFDAEA1E0B1358AB84A212FE
