Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR254169,2011-07-08 11:54:19,2014-05-30 18:17:55,14847590,2375614400,14847590,160,1775,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000248/SRR254169,SRX072646,MaizeEmbryoSac1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211663,SAMN00622984,simple,4577,Zea mays,FGMG-ES1,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,94F5EA13626877ACDADBAC7BFC6170EA,C1721B93C1CF370423972055F7E4EF45
SRR254170,2011-07-08 11:54:19,2014-05-30 18:20:43,16741404,2678624640,16741404,160,2115,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000248/SRR254170,SRX072647,MaizeEmbryoSac2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211664,SAMN00622985,simple,4577,Zea mays,FGMG-ES2,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,7FC28F699A75C8D9E8F9E50BEC03058E,EF721B3FA8FCE54A29415BE32F0D390C
SRR254176,2011-07-08 11:54:19,2014-05-30 18:18:37,17853952,2856632320,17853952,160,1429,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000248/SRR254176,SRX072648,MaizeEmbryoSac3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211665,SAMN00622986,simple,4577,Zea mays,FGMG-ES3,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,5CE40DDA7CF07BA94083C03D7676505B,CD97D1F1E5A50429DCF07BC6E30B6ED5
SRR254171,2011-07-08 11:54:19,2014-05-30 18:25:58,42323839,6771814240,42323839,160,4003,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000248/SRR254171,SRX072638,MaizeOvule1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211660,SAMN00622981,simple,4577,Zea mays,FGMG-O1,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,32BC7FAA6FA51E86BE60C3D6685A3864,294BC37FD97B4EFC8331E531EF5C6AC1
SRR254172,2011-07-08 11:54:19,2014-05-30 18:23:29,38345755,6135320800,38345755,160,3467,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000248/SRR254172,SRX072639,MaizeOvule2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211661,SAMN00622982,simple,4577,Zea mays,FGMG-O2,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,1BF4B390EEAB1764AA16CF35C471E9B3,9A459CFE7D7B12A225F8D0B1CE70D67D
SRR254175,2011-07-08 11:54:19,2014-05-30 18:17:54,18305557,2928889120,18305557,160,1471,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000248/SRR254175,SRX072640,MaizeOvule3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211662,SAMN00622983,simple,4577,Zea mays,FGMG-O3,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,2F67414C609175A559D2F789494F631D,7B18E28E0DADB8F2EDDE390903369D22
SRR250416,2011-07-08 11:54:19,2014-05-30 18:17:31,24885231,3981636960,24885231,160,2219,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000244/SRR250416,SRX072631,MaizePollen1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211657,SAMN00622978,simple,4577,Zea mays,FGMG-P1,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,B99EEF0A12C2D7CFE7E7653097B7320A,F55D07E69C7A1FFE96589F5FCF7DDF4D
SRR255405,2011-07-08 11:54:19,2014-05-30 18:27:07,37064206,5930272960,37064206,160,3300,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000249/SRR255405,SRX072636,MaizePollen2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211658,SAMN00622979,simple,4577,Zea mays,FGMG-P2,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,31DEE6D192EE583097F5A5CCD287D837,C5B5B2992C9E92F0B739E8563BD0E728
SRR252662,2011-07-08 11:54:19,2014-05-30 18:22:47,38147844,6103655040,38147844,160,3476,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000246/SRR252662,SRX072637,MaizePollen3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211659,SAMN00622980,simple,4577,Zea mays,FGMG-P3,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,8C58618081DBB561B35379F46E0DE4B4,8F9FE6B7F0CBE735961DE726539BED67
SRR242505,2011-07-08 11:54:19,2014-05-30 18:09:45,20182523,3229203680,20182523,160,1645,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000236/SRR242505,SRX070126,MaizeSeedling1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,350,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211546,SAMN00622390,simple,4577,Zea mays,FGMG-S1,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,9B9DB837E01E8966230B29D2930062BD,2A4D5CAC14A80347D6B83F59BCAF422D
SRR248565,2011-07-08 11:54:19,2014-05-30 18:18:44,32460408,5193665280,32460408,160,2927,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000242/SRR248565,SRX072632,MaizeSeedling2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211655,SAMN00622976,simple,4577,Zea mays,FGMG-S2,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,F6E9B86E267AC014739E8C88F43B7BF0,0384F5AA511C5779776AE88FE53CDDDD
SRR250415,2011-07-08 11:54:19,2014-05-30 18:14:47,14127449,2260391840,14127449,160,1225,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000244/SRR250415,SRX072635,MaizeSeedling3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,320,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP006965,PRJNA80075,,80075,SRS211656,SAMN00622977,simple,4577,Zea mays,FGMG-S3,,,,,,,no,,,,,UNIVERSITY OF MISSOURI,SRA037519,,public,EE9AAA50021F3E91AC061D70AF22CB45,CE7D0F1D9F80DB0BE7E848E15E02E918

