Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2043190,2016-12-01 00:00:00,2015-06-04 15:57:31,8085432,714315525,0,88,555,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043190,SRX1039070,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS945920,SAMN03703624,simple,4577,Zea mays,B73-con-1,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,E77B7DC157A9B15EE37B78DA15A35349,D6E0B56EDEA238C03EF8E89A064CDA21
SRR2043191,2016-12-01 00:00:00,2015-06-04 15:59:18,22252697,1998035504,0,89,1528,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043191,SRX1041414,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947843,SAMN03703625,simple,4577,Zea mays,B73-con-2,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,14A738A2C798A41512021524702965C8,3FD4B9E2DFD54B541301784E007E1BDB
SRR2043217,2016-12-01 00:00:00,2015-06-01 06:15:59,30180272,2700859534,0,89,2085,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043217,SRX1041415,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947844,SAMN03703626,simple,4577,Zea mays,B73-con-3,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,C2AF0DB446879B711FD88217CA7174A2,9F78164A13AE5FBDFA8AAFE3FACE365F
SRR2043219,2016-12-01 00:00:00,2015-06-01 13:24:12,25459356,2306943331,0,90,1774,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043219,SRX1041417,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947846,SAMN03703627,simple,4577,Zea mays,B73-con-4,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,FA9094E338D590932112CF7F91BED6C8,779A0E5D6BE19C04A669E13EE3E0972A
SRR2043220,2016-12-01 00:00:00,2015-06-01 14:26:25,12832759,1129974521,0,88,877,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043220,SRX1041419,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947848,SAMN03703628,simple,4577,Zea mays,B73-drought-1,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,2D083701025BE3A1B662350C31D7C3D9,1E26A32A422B9D3DCB1D759D31AF7410
SRR2043226,2016-12-01 00:00:00,2015-06-01 08:29:26,19119496,1714857708,0,89,1323,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043226,SRX1041422,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947850,SAMN03703629,simple,4577,Zea mays,B73-drought-2,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,BAC41CB9110C870652A2823840B69ED7,CE115FC73AB3E54078B1EFCABFE8A04E
SRR2043227,2016-12-01 00:00:00,2015-06-04 16:00:00,23522007,2082805603,0,88,1614,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043227,SRX1041423,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947853,SAMN03703630,simple,4577,Zea mays,B73-drought-3,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,1F7BBAC8DEAA617A727AFD286E111D7C,EA84AA44956B94AE7E598AD4E536E679
SRR2043228,2016-12-01 00:00:00,2015-06-04 16:11:06,23629579,2136740746,0,90,1651,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043228,SRX1041426,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947854,SAMN03703631,simple,4577,Zea mays,B73-drought-4,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,9B71B4D50855642E7B7D5E89A8B19535,ED550C95C5A16A443A8A18DA77DC51FD
SRR2043377,2016-12-01 00:00:00,2015-06-01 05:19:03,20020741,1814283593,0,90,1391,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043377,SRX1041451,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947875,SAMN03703640,simple,4577,Zea mays,B73xMo17-con-1,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,5173DC0E0C3CC9A187DCAD4D0870F0B5,0D0257669493969410CC4DEBA35F34E4
SRR2043378,2016-12-01 00:00:00,2015-06-01 12:30:16,38101382,3454802188,0,90,2658,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043378,SRX1041453,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947876,SAMN03703641,simple,4577,Zea mays,B73xMo17-con-2,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,D1E78C51601C88D05113E40F603A7DC3,2B0D8A6A2639097B6684472F08772B4A
SRR2043379,2016-12-01 00:00:00,2015-06-04 16:01:46,36301348,3279800640,0,90,2505,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043379,SRX1041455,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947877,SAMN03703642,simple,4577,Zea mays,B73xMo17-con-3,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,22DD11E3F7E19CF203F89FF0BC4676C6,61380D823C1998E3037D1E98E3ED9B79
SRR2043380,2016-12-01 00:00:00,2015-06-04 16:00:30,29114503,2581094519,0,88,2002,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043380,SRX1041456,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947881,SAMN03703643,simple,4577,Zea mays,B73xMo17-con-4,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,B07FA453824E0151E53F845A91985CB3,6A576C9043B6EA24375B90CDA6662B63
SRR2043381,2016-12-01 00:00:00,2015-06-04 15:59:20,30529098,2741989153,0,89,2111,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043381,SRX1041458,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947879,SAMN03703644,simple,4577,Zea mays,B73xMo17-drought-1,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,B1F2DBAC79C3BFEC7CD51600391281F2,A7433DB205C73970D62102E2E95B9ECB
SRR2043382,2016-12-01 00:00:00,2015-06-01 08:20:11,20047868,1815533950,0,90,1392,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043382,SRX1041459,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947882,SAMN03703645,simple,4577,Zea mays,B73xMo17-drought-2,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,6656AD696CBF9769E08FAD58A035BD2A,84B874BBA6F3A7DFECD49420C5738639
SRR2043383,2016-12-01 00:00:00,2015-06-01 14:27:48,15611343,1386885826,0,88,1074,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043383,SRX1041461,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947884,SAMN03703646,simple,4577,Zea mays,B73xMo17-drought-3,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,C8499104A022100AFBE6DEB051C28C36,1CDE7B1BE61597CD02B5367D80B2E8BD
SRR2043384,2016-12-01 00:00:00,2015-06-04 16:00:35,36086599,3267796781,0,90,2525,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043384,SRX1041463,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947886,SAMN03703647,simple,4577,Zea mays,B73xMo17-drought-4,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,261FCE2CF01EFB31E2AFDCB1854D6DCE,BE8B499542FB6A27168B5978CBA6BE9B
SRR2043231,2016-12-01 00:00:00,2015-06-01 07:18:20,25510816,2309694883,0,90,1772,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043231,SRX1041428,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947857,SAMN03703632,simple,4577,Zea mays,Mo17-con-1,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,6D7B539A377D7C9E5EE823F46669113B,3022B918ACCC765C47503E16649D7B2D
SRR2043331,2016-12-01 00:00:00,2015-06-01 11:24:43,47712454,4338069158,0,90,3334,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043331,SRX1041431,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947858,SAMN03703633,simple,4577,Zea mays,Mo17-con-2,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,E99AAC6849EC26CBFB282943066CBDB9,4F1EC5C13D84B9933426EF2722A645DC
SRR2043332,2016-12-01 00:00:00,2015-06-04 15:59:34,21797918,1958017643,0,89,1499,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043332,SRX1041433,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947861,SAMN03703634,simple,4577,Zea mays,Mo17-con-3,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,19E86C565AA7967C08B6A9EB4A0C1E30,8D1DD798C802BE5FC95B5C6C2D3B7A2D
SRR2043336,2016-12-01 00:00:00,2015-06-04 15:59:07,16207101,1436364629,0,88,1114,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043336,SRX1041437,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947865,SAMN03703635,simple,4577,Zea mays,Mo17-con-4,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,87454EC2AE40E3CBCFB315AAC20C087D,FD811F2ACD21BA83702E3AB35FD94274
SRR2043349,2016-12-01 00:00:00,2015-06-04 16:00:34,26595536,2386385852,0,89,1838,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043349,SRX1041439,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947866,SAMN03703636,simple,4577,Zea mays,Mo17-drought-1,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,D2BCC2F0EF9D6C57CEE634FE24450C55,6F5A3E337633D3F13E13F95306D86802
SRR2043361,2016-12-01 00:00:00,2015-06-01 09:22:51,20519875,1841423355,0,89,1418,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043361,SRX1041441,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947869,SAMN03703637,simple,4577,Zea mays,Mo17-drought-2,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,34F30AD365A455D6A6DEBD031FB0220E,D02B59AEA34C45DFA68E8CC0181EDC80
SRR2043375,2016-12-01 00:00:00,2015-06-01 13:22:03,15943346,1410262925,0,88,1094,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043375,SRX1041443,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947871,SAMN03703638,simple,4577,Zea mays,Mo17-drought-3,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,10D8B9F93E6548028FABA6336CFD4AB6,D02D7E861FD4764B2E5FFEC0C4E356C0
SRR2043376,2016-12-01 00:00:00,2015-06-04 16:02:34,35003386,3162219150,0,90,2446,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043376,SRX1041445,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947872,SAMN03703639,simple,4577,Zea mays,Mo17-drought-4,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,352FEA5BFD56331BAEDFD186AEC0C44E,EEB146075215549062D42237492E547A
SRR2043386,2016-12-01 00:00:00,2015-06-01 06:29:39,24528086,2212744470,0,90,1702,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043386,SRX1041464,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947887,SAMN03703648,simple,4577,Zea mays,Mo17xB73-con-1,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,06464123C37D5FFF7B16CB623F1555B6,B159E7E5D63D5C02ECF90611D2BA75C5
SRR2043388,2016-12-01 00:00:00,2015-06-01 11:23:39,23173809,2122086571,0,91,1623,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001995/SRR2043388,SRX1041465,,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058750,PRJNA284670,,284670,SRS947889,SAMN03703649,simple,4577,Zea mays,Mo17xB73-con-2,,,,,,,no,,,,,UNIVERSITY OF BONN,SRA269345,,public,6CF1113D9280E964D0E78959C0D0E67F,DAC3358F13979F081B4C6AB428D52416
