Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR912045,2015-07-22 17:11:32,2015-10-23 20:45:12,30254121,6050824200,30254121,200,3493,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/000890/SRR912045,SRX311110,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449109,SAMN02204771,simple,4577,Zea mays,CIMBL42,,,,,,,no,,,,,,SRA082439,,public,4276213683430BCE8A69625E463AF3DB,078DAB4DD43E50581BAA1C4221A8622F
SRR912538,2015-07-22 17:11:32,2015-10-23 09:40:53,32962163,6592432600,32962163,200,3739,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/000891/SRR912538,SRX311281,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449222,SAMN02204803,simple,4577,Zea mays,CIMBL83,,,,,,,no,,,,,,SRA082439,,public,9DD22EEFBCF1D39CC65528E3419E7829,51AF0176F898C30E38528465A81F778C
SRR912639,2015-07-22 17:11:22,2015-10-23 06:11:00,30890624,5560312320,30890624,180,3062,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/000891/SRR912639,SRX311324,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449253,SAMN02204814,simple,4577,Zea mays,CIMBL94,,,,,,,no,,,,,,SRA082439,,public,E041A6D967FC69A127E7FFD4E178D72A,3E102CD8E48EADFBF8EA8C0CC405A390
SRR912643,2015-07-22 17:11:22,2013-08-01 14:15:06,23539037,4237026660,23539037,180,2298,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000891/SRR912643,SRX311327,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449256,SAMN02204815,simple,4577,Zea mays,CIMBL95,,,,,,,no,,,,,,SRA082439,,public,1AF9B1E1EB0E192461F7AFBD57CCB6C8,4EAD1892352AB2DD6AC060A3F8503FAC
SRR912672,2015-07-22 17:11:32,2015-10-23 05:48:19,29151071,5247192780,29151071,180,2790,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/000891/SRR912672,SRX311333,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449259,SAMN02204816,simple,4577,Zea mays,CIMBL96,,,,,,,no,,,,,,SRA082439,,public,C2E6726535396BD194131AFBACF9C25B,A46A5C02BB7BDC90316C864EA75AFC5C
SRR912674,2015-07-22 17:11:25,2015-10-23 05:49:41,41958391,7552510380,41958391,180,4096,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/000891/SRR912674,SRX311335,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449260,SAMN02204817,simple,4577,Zea mays,CIMBL98,,,,,,,no,,,,,,SRA082439,,public,AB03AADC4EA47C01C03397301795BD76,6A274AF9533390F930E5D1A5385742CB
SRR912677,2015-07-22 17:11:28,2015-10-23 05:18:24,43711423,7868056140,43711423,180,4289,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/000891/SRR912677,SRX311338,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449263,SAMN02204818,simple,4577,Zea mays,CIMBL99,,,,,,,no,,,,,,SRA082439,,public,CF9629178F57335E031C4C17D316DCB1,38C25482DB8226E9BACC5061FC67DBE6
SRR912680,2015-07-22 17:11:22,2015-10-23 04:53:46,37718943,6789409740,37718943,180,3883,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/000891/SRR912680,SRX311341,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449266,SAMN02204819,simple,4577,Zea mays,CML114,,,,,,,no,,,,,,SRA082439,,public,4B0F4A62EC503E5A59EC64A40910D10F,C0D82E62940B2A27BE93E5AE415902D4
SRR912682,2015-07-22 17:11:28,2015-10-23 04:36:33,33095764,5957237520,33095764,180,3270,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/000891/SRR912682,SRX311353,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449270,SAMN02204820,simple,4577,Zea mays,CML115,,,,,,,no,,,,,,SRA082439,,public,8D978B6A2FF30B20839F1F4F12C691F7,B00676B1144CB4443AB0A0D49EC5BD16
SRR912742,2015-07-22 17:11:28,2015-10-23 04:23:02,41963204,7553376720,41963204,180,4178,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/000891/SRR912742,SRX311355,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP026161,PRJNA208608,,208608,SRS449272,SAMN02204821,simple,4577,Zea mays,CML116,,,,,,,no,,,,,,SRA082439,,public,CE75A8E47F38C0E4518F2A684F1C289E,540A198D902D1A3D64A46E4F1F9A3FFF
