Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR986091,2016-06-29 05:48:20,2016-06-29 05:55:13,9830545,1985770090,9830545,202,1335,,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR986/ERR986091,ERX1067353,Sample 5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,300,30,ILLUMINA,Illumina HiSeq 2000,ERP011664,PRJEB10406,,327187,ERS814550,SAMEA3507401,simple,4577,Zea mays,SAMEA3507401,,,,,,,no,,,,,CSHL Genome Center,ERA467201,,public,CCC36D0815B8227C6FE27BB2BCBA870D,73236090DED4C64513A3C113AD1EE5F3
ERR986092,2016-06-29 05:48:20,2016-06-29 05:54:19,9886949,1997163698,9886949,202,1338,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR986/ERR986092,ERX1067353,Sample 5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,300,30,ILLUMINA,Illumina HiSeq 2000,ERP011664,PRJEB10406,,327187,ERS814550,SAMEA3507401,simple,4577,Zea mays,SAMEA3507401,,,,,,,no,,,,,CSHL Genome Center,ERA467201,,public,BFD745E3E7505C8690686DE66996956C,42A4B9F8733D5865912BF3C3471B2291
ERR986115,2016-06-29 05:49:25,2016-06-29 06:10:29,18230293,3682519186,18230293,202,2463,,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR986/ERR986115,ERX1067365,Sample 17,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,300,30,ILLUMINA,Illumina HiSeq 2000,ERP011664,PRJEB10406,,327187,ERS814562,SAMEA3507413,simple,4577,Zea mays,SAMEA3507413,,,,,,,no,,,,,CSHL Genome Center,ERA467201,,public,85BE6AE46BC6E5DD288B70B8AE4DD87D,3D904FDF3E77B2582EC6220FCD3CADCF
ERR986116,2016-06-29 05:49:25,2016-06-29 06:12:02,18279025,3692363050,18279025,202,2461,,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR986/ERR986116,ERX1067365,Sample 17,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,300,30,ILLUMINA,Illumina HiSeq 2000,ERP011664,PRJEB10406,,327187,ERS814562,SAMEA3507413,simple,4577,Zea mays,SAMEA3507413,,,,,,,no,,,,,CSHL Genome Center,ERA467201,,public,8EF8FA9326689ECC90A5D0718580D361,7EBCD9CF0C08EF197C87A6C780F89F6D
ERR1059397,2016-02-03 07:56:27,2016-02-03 08:04:22,16434233,3319715066,16434233,202,2177,,https://sra-download.ncbi.nlm.nih.gov/traces/era13/ERR/ERR1059/ERR1059397,ERX1139548,MAGIC_14,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,185,62,ILLUMINA,Illumina HiSeq 2000,ERP012784,PRJEB11400,,310720,ERS905499,SAMEA3598350,simple,4577,Zea mays,SAMEA3598350,,,,,,,no,,,,,GATC biotech,ERA524061,,public,243F26AF9AD42E69B187CEE26551541E,C3348FBBEF7D21D7B28D98C39294C84F
ERR1059398,2016-02-03 07:56:27,2016-03-03 19:52:23,23207149,4687844098,23207149,202,3029,,https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR1059/ERR1059398,ERX1139549,MAGIC_15,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,185,62,ILLUMINA,Illumina HiSeq 2000,ERP012784,PRJEB11400,,310720,ERS905500,SAMEA3598351,simple,4577,Zea mays,SAMEA3598351,,,,,,,no,,,,,GATC biotech,ERA524061,,public,BBA06768C805F40A5B63C7D045A6BBB3,B6C58B2CA9C97457E90845259F642940
ERR1059399,2016-02-03 07:56:27,2016-02-03 08:04:16,15486741,3128321682,15486741,202,2050,,https://sra-download.ncbi.nlm.nih.gov/traces/era13/ERR/ERR1059/ERR1059399,ERX1139550,MAGIC_16,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,185,62,ILLUMINA,Illumina HiSeq 2000,ERP012784,PRJEB11400,,310720,ERS905501,SAMEA3598352,simple,4577,Zea mays,SAMEA3598352,,,,,,,no,,,,,GATC biotech,ERA524061,,public,3E3914E92D8E37D5CC9556B79EEE31C4,1AB277C854AEE2BF2B5812FBEEE04616
ERR1059400,2016-02-03 07:56:27,2016-02-03 08:03:20,17837889,3603253578,17837889,202,2353,,https://sra-download.ncbi.nlm.nih.gov/traces/era13/ERR/ERR1059/ERR1059400,ERX1139551,MAGIC_18,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,185,62,ILLUMINA,Illumina HiSeq 2000,ERP012784,PRJEB11400,,310720,ERS905502,SAMEA3598353,simple,4577,Zea mays,SAMEA3598353,,,,,,,no,,,,,GATC biotech,ERA524061,,public,E073E5F9EEDFAE3161D21634C99C63B7,61C770DE07A0C00A2911402FCB7F939E
ERR1059401,2016-02-03 07:56:27,2016-02-03 08:04:23,19653078,3969921756,19653078,202,2593,,https://sra-download.ncbi.nlm.nih.gov/traces/era13/ERR/ERR1059/ERR1059401,ERX1139552,MAGIC_19,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,185,62,ILLUMINA,Illumina HiSeq 2000,ERP012784,PRJEB11400,,310720,ERS905503,SAMEA3598354,simple,4577,Zea mays,SAMEA3598354,,,,,,,no,,,,,GATC biotech,ERA524061,,public,064BBEEEF4D696B19A37D6B041EC7DB2,6DCF0C50FBABEC18E874FD8B48B4535B
ERR1059402,2016-02-03 07:56:27,2016-02-03 08:02:54,16018340,3235704680,16018340,202,2117,,https://sra-download.ncbi.nlm.nih.gov/traces/era13/ERR/ERR1059/ERR1059402,ERX1139553,MAGIC_2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,185,62,ILLUMINA,Illumina HiSeq 2000,ERP012784,PRJEB11400,,310720,ERS905504,SAMEA3598355,simple,4577,Zea mays,SAMEA3598355,,,,,,,no,,,,,GATC biotech,ERA524061,,public,FBAB7DA41F754F611C8EF3FAA7AE9967,6D817BA4892A7E2B41AFAABA08E9D88B
ERR1059403,2016-02-03 07:56:27,2016-02-03 08:02:34,16960990,3426119980,16960990,202,2239,,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR1059/ERR1059403,ERX1139554,MAGIC_20,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,185,62,ILLUMINA,Illumina HiSeq 2000,ERP012784,PRJEB11400,,310720,ERS905505,SAMEA3598356,simple,4577,Zea mays,SAMEA3598356,,,,,,,no,,,,,GATC biotech,ERA524061,,public,59EDDD6F08AEDE32FED2C3DAEB7AA557,88FAB5F484C8D3A7019D55749DF5A0A1
ERR1059404,2016-02-03 07:56:27,2016-03-03 19:48:50,16354881,3303685962,16354881,202,2132,,https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR1059/ERR1059404,ERX1139555,MAGIC_22,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,185,62,ILLUMINA,Illumina HiSeq 2000,ERP012784,PRJEB11400,,310720,ERS905506,SAMEA3598357,simple,4577,Zea mays,SAMEA3598357,,,,,,,no,,,,,GATC biotech,ERA524061,,public,8C42CBEB9EABA61B024249A1F2AC30B8,55BD0E6D8D6E7FE4D7D06808C95184A9
ERR1059405,2016-02-03 07:56:27,2016-02-03 08:02:33,14387213,2906217026,14387213,202,1900,,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR1059/ERR1059405,ERX1139556,MAGIC_23,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,185,62,ILLUMINA,Illumina HiSeq 2000,ERP012784,PRJEB11400,,310720,ERS905507,SAMEA3598358,simple,4577,Zea mays,SAMEA3598358,,,,,,,no,,,,,GATC biotech,ERA524061,,public,5C373F17EE0175F77B9905EC5D832732,41E02A354195AF7D1C1FB56392B78049
