Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1567893,2015-01-28 11:16:16,2014-09-05 23:05:43,57477603,5747760300,57477603,100,3653,,,SRX694818,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696162,SAMN03018457,simple,4577,Zea mays,GSM1496049,,,,,,,no,,,,,GEO,SRA181973,,public,45322F83C5B1E4AE7082802492441773,009E4BF95544B97094CE98C67E23C498
SRR1567894,2015-01-28 11:16:16,2014-09-05 22:53:54,13513122,1351312200,13513122,100,923,,,SRX694819,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696163,SAMN03018458,simple,4577,Zea mays,GSM1496050,,,,,,,no,,,,,GEO,SRA181973,,public,1A089E591DB4B6A5E36B524F08A60A5E,DFBAF1AE0E63F4607EBD7A4E6BEC8447
SRR1567895,2015-01-28 11:16:16,2014-09-05 23:16:28,69339471,6933947100,69339471,100,4647,,,SRX694820,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696164,SAMN03018459,simple,4577,Zea mays,GSM1496051,,,,,,,no,,,,,GEO,SRA181973,,public,FE6A2E9BB45B1A0198E601D06B438775,545A0D2D2A09E6B1EEF533A35A8F9D92
SRR1567896,2015-01-28 11:16:16,2014-09-05 23:02:45,39467467,3946746700,39467467,100,2456,,,SRX694821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696165,SAMN03018460,simple,4577,Zea mays,GSM1496052,,,,,,,no,,,,,GEO,SRA181973,,public,55DC9B5A3BF67CCCF40A317437A0C412,05CA9AC51B103B4AD95296CE38E3F914
SRR1567897,2015-01-28 11:16:16,2014-09-05 23:15:30,62078569,6207856900,62078569,100,4203,,,SRX694822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696166,SAMN03018461,simple,4577,Zea mays,GSM1496053,,,,,,,no,,,,,GEO,SRA181973,,public,C86FA1B75608D93F466F2E88CB156459,D5998A694C81C7CE40D5A6E70DEBE004
SRR1567898,2015-01-28 11:16:16,2014-09-05 23:12:59,53389819,5338981900,53389819,100,3581,,,SRX694823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696167,SAMN03018462,simple,4577,Zea mays,GSM1496054,,,,,,,no,,,,,GEO,SRA181973,,public,E2A3825B99E75DEE5495F20B71DA0FBA,4A7C3C3891DB4ABD99685AB8658D4C42
SRR1567899,2015-01-28 11:16:16,2014-09-05 23:01:18,52031092,5203109200,52031092,100,3127,,,SRX694824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696168,SAMN03018463,simple,4577,Zea mays,GSM1496055,,,,,,,no,,,,,GEO,SRA181973,,public,3E83E346D3A4F4E336B8A9CF75C23B62,EAD12FC94993FEDBBB25511359B00E5A
SRR1567900,2015-01-28 11:16:16,2014-09-05 23:08:12,66113263,6611326300,66113263,100,4492,,,SRX694825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696169,SAMN03018464,simple,4577,Zea mays,GSM1496056,,,,,,,no,,,,,GEO,SRA181973,,public,A6FEEA260FA1F5937780DC1F5AF0B723,7037A06B9D58EA7D971AFCC2643C2D7F
SRR1567901,2015-01-28 11:16:16,2014-09-05 22:58:58,27952849,2795284900,27952849,100,1810,,,SRX694826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696171,SAMN03018465,simple,4577,Zea mays,GSM1496057,,,,,,,no,,,,,GEO,SRA181973,,public,95A57B3F0489DF7FD680FAD1DFCB54B0,694A496B73813E253FCB0EF8B2C1E0E0
SRR1567902,2015-01-28 11:16:16,2014-09-05 22:58:52,30376797,3037679700,30376797,100,1930,,,SRX694827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696170,SAMN03018466,simple,4577,Zea mays,GSM1496058,,,,,,,no,,,,,GEO,SRA181973,,public,1AE150948FBBE847B6EC9C2016507F44,75EEE3279953CCA2C5E79375A3CF2A14
SRR1567903,2015-01-28 11:16:16,2014-09-05 23:03:33,42149448,4214944800,42149448,100,2900,,,SRX694828,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696172,SAMN03018467,simple,4577,Zea mays,GSM1496059,,,,,,,no,,,,,GEO,SRA181973,,public,629C97463146E4E7A2554F6EBF45577D,8BE93C2DD0CF8549782A03791ACB0E7A
SRR1567904,2015-01-28 11:16:16,2014-09-05 23:08:33,55398806,5539880600,55398806,100,3632,,,SRX694829,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046270,PRJNA260183,2,260183,SRS696173,SAMN03018468,simple,4577,Zea mays,GSM1496060,,,,,,,no,,,,,GEO,SRA181973,,public,219C99A2A1DE3D5BE73E2738F9695910,58FBFFB8C89E430350DCEBC39E79BFB3

