Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7153126,2018-09-16 11:23:06,2018-05-11 09:50:58,28438096,5684068538,28438096,199,3332,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/006985/SRR7153126,SRX4072587,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290289,SAMN09197662,simple,4577,Zea mays,GSM3140219,,,,,,,no,,,,,GEO,SRA702161,,public,13A319C3966AC6E72F167704278EEA7A,E5DBE3B442BFF504E2D66D6D2FFD391A
SRR7153127,2018-09-16 11:23:06,2018-05-11 09:52:19,28433700,5684009780,28433700,199,3334,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/006985/SRR7153127,SRX4072588,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290290,SAMN09197661,simple,4577,Zea mays,GSM3140220,,,,,,,no,,,,,GEO,SRA702161,,public,569C0C35541FDC165F26963B335FE440,BA3A51A8A8701268EBFF1DE594187BE3
SRR7153128,2018-09-16 11:23:06,2018-05-11 09:53:18,26453242,5287421896,26453242,199,3123,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/006985/SRR7153128,SRX4072589,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290291,SAMN09197660,simple,4577,Zea mays,GSM3140221,,,,,,,no,,,,,GEO,SRA702161,,public,8873BCEA1F066B5C6D8C91CE1801F6A7,8F1EF8702EA8DCFD43A1579326E11370
SRR7153129,2018-09-16 11:23:06,2018-05-11 09:59:26,33397557,6675873191,33397557,199,3917,,https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/006985/SRR7153129,SRX4072590,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290292,SAMN09197659,simple,4577,Zea mays,GSM3140222,,,,,,,no,,,,,GEO,SRA702161,,public,6555AFFB399A51471D909BD4B48FED31,E05D9D5FC3D2539E983C1D667F6CC6AC
SRR7153130,2018-09-16 11:23:06,2018-05-11 10:02:08,29628718,5922148773,29628718,199,3497,,https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/006985/SRR7153130,SRX4072591,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290293,SAMN09197657,simple,4577,Zea mays,GSM3140223,,,,,,,no,,,,,GEO,SRA702161,,public,188BB150AAA0E1971211B570B302296D,CD8AC0510B7789D8E9FEED02EC94E348
SRR7153131,2018-09-16 11:23:06,2018-05-11 09:57:55,30956288,6187089325,30956288,199,3639,,https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/006985/SRR7153131,SRX4072592,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290294,SAMN09197671,simple,4577,Zea mays,GSM3140224,,,,,,,no,,,,,GEO,SRA702161,,public,03F4BC37789B7D4B6DC46A274E0E6A48,BAF8FD8B50B542DAB98F31ACE5727085
SRR7153132,2018-09-16 11:23:06,2018-05-11 09:58:08,38299434,7649992866,38299434,199,4296,,https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/006985/SRR7153132,SRX4072593,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290295,SAMN09197670,simple,4577,Zea mays,GSM3140225,,,,,,,no,,,,,GEO,SRA702161,,public,A21D3A214835722799CB3686FAD1F7C2,2B33833D71AADD34859CAD43731D67C1
SRR7153133,2018-09-16 11:23:06,2018-05-11 09:52:17,28166278,5615392227,28166278,199,3166,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/006985/SRR7153133,SRX4072594,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290296,SAMN09197669,simple,4577,Zea mays,GSM3140226,,,,,,,no,,,,,GEO,SRA702161,,public,CB2F61816B826055ED8F5A580A759451,1C41372F5BC2857DE7F36AB1E32CCEDB
SRR7153134,2018-09-16 11:23:06,2018-05-11 09:55:14,33169368,6625957933,33169368,199,3741,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/006985/SRR7153134,SRX4072595,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290297,SAMN09197668,simple,4577,Zea mays,GSM3140227,,,,,,,no,,,,,GEO,SRA702161,,public,CDCB22875634939140FF4155739CE0DC,89BC788E4782AE17426A0B7B491B2AFF
SRR7153135,2018-09-16 11:23:06,2018-05-11 10:41:28,25580850,5087144060,25580850,198,2868,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/006985/SRR7153135,SRX4072596,,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP145462,PRJNA471036,3,471036,SRS3290298,SAMN09197667,simple,4577,Zea mays,GSM3140228,,,,,,,no,,,,,GEO,SRA702161,,public,7904F6E8548EF3DC5076DC46ABAB7D64,BBE139DC808BF99DC8E9AC0E703065AB
